CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus
CUST101070,Female,42,Incheon,Gold,7,90200.0,306200.0,4.2,2026-04-20,N,Home,2025-06-26,customer1070@example.com,1
CUST100030,Female,50,Daejeon,Silver,9,112000.0,429200.0,3.6,2026-05-08,Y,Beauty,2024-06-18,customer30@example.com,0
CUST101209,Female,30,Daejeon,Basic,9,93300.0,318700.0,4.3,2026-03-11,N,Home,2020-11-25,customer1209@example.com,0
CUST101496,Female,41,Seoul,Silver,13,102000.0,325500.0,4.6,2026-05-21,N,Sports,2022-04-03,customer1496@example.com,1
CUST101459,Female,32,Seoul,Silver,5,115900.0,223900.0,5.0,2026-03-17,N,Fashion,2022-11-16,customer1459@example.com,0
CUST100313,Male,54,Daegu,Basic,11,131000.0,654800.0,3.6,2026-01-24,Y,Food,2023-12-30,customer313@example.com,1
CUST101404,Female,25,Gyeonggi,Gold,6,135600.0,353400.0,4.8,2025-09-30,N,Fashion,2020-10-27,customer1404@example.com,0
CUST100257,Male,37,Gyeonggi,Basic,4,102200.0,204600.0,3.4,2025-11-30,N,FASHION,2024-08-08,customer257@example.com,0
CUST100934,Female,44,Seoul,Silver,12,164400.0,706700.0,2.6,2026-06-04,N,Fashion,2024-12-01,customer934@example.com,0
CUST101136,Female,37,Gwangju,Basic,8,129000.0,458100.0,3.0,2026-05-06,N,Electronics,2024-11-24,customer1136@example.com,0
CUST100232,Female,48,Gyeonggi,Basic,8,84600.0,82500.0,3.3,2026-03-16,N,Sports,2024-06-26,customer232@example.com,0
CUST101388,Female,,Seoul,Silver,7,147100.0,294400.0,4.7,2026-06-01,Y,Beauty,2024-08-30,customer1388@example.com,1
CUST100408,Male,27,Incheon,Basic,9,34500.0,163700.0,4.1,2026-01-31,N,Food,2022-11-06,customer408@example.com,0
CUST100064,Female,21,Seoul,Silver,14,132300.0,599400.0,2.9,2026-05-28,Y,Beauty,2025-07-01,customer64@example.com,1
CUST100541,Male,45,Seoul,Basic,4,77300.0,167000.0,4.7,2026-05-16,Y,Fashion,2022-04-08,customer541@example.com,0
CUST101160,Male,37,Seoul,Gold,8,188900.0,383300.0,3.6,2025-11-21,N,Fashion,2023-03-26,customer1160@example.com,0
CUST101127,Male,35,Seoul,Gold,7,,379000.0,3.9,2026-04-24,N,Fashion,2024-04-21,customer1127@example.com,1
CUST100677,Female,48,Gyeonggi,Basic,7,111100.0,190700.0,3.2,2026-06-20,N,Fashion,2021-07-29,customer677@example.com,1
CUST100150,Male,46,Gyeonggi,Basic,11,83400.0,358000.0,4.2,2026-03-25,N,Beauty,2022-12-06,customer150@example.com,0
CUST101246,Female,48,gyeonggi,basic,10,118600.0,306400.0,4.0,2026-06-17,Y,Fashion,2022-08-14,customer1246@example.com,1
CUST100086,Male,41,Gwangju,Basic,15,114400.0,742700.0,4.0,2026-06-11,N,Beauty,2023-07-07,customer86@example.com,0
CUST100613,Female,56,Gyeonggi,Gold,10,,329100.0,2.4,2026-06-07,N,Electronics,2021-06-16,customer613@example.com,1
CUST100339,Female,49,Gyeonggi,Silver,14,154500.0,1117200.0,4.8,2026-04-22,N,Fashion,2022-12-20,customer339@example.com,1
CUST101027,Male,N/A,Busan,Basic,7,85100.0,97500.0,2.1,2026-04-22,N,Fashion,2023-10-30,customer1027@example.com,0
CUST100204,Female,46,Seoul,Basic,10,5000.0,14100.0,4.1,2026-05-18,N,Food,2025-04-03,customer204@example.com,0
CUST100047,Female,,Seoul,Basic,8,92900.0,242900.0,3.9,2026-05-26,N,Food,2022-07-04,customer47@example.com,1
CUST101104,Female,41,Busan,Silver,11,92500.0,399100.0,4.8,2026-02-28,N,Food,2022-05-27,customer1104@example.com,0
CUST100268,Female,31,Incheon,Basic,7,108600.0,98200.0,5.0,2026-05-30,Y,Electronics,2021-03-06,customer268@example.com,0
CUST100800,Female,41,Busan,Silver,5,97200.0,97800.0,4.2,2025-12-27,Y,Sports,2022-04-18,customer800@example.com,0
CUST101483,,38,Seoul,Gold,10,194100.0,870700.0,3.2,2026-03-24,Y,Home,2021-06-22,customer1483@example.com,1
CUST100023,Male,45,Gwangju,Gold,8,171300.0,650500.0,4.3,2026-02-08,No,Beauty,2025-04-02,customer23@example.com,0
CUST101048,Female,63,Gyeonggi,VIP,8,144600.0,388900.0,3.6,2026-06-01,Y,Fashion,2024-07-25,customer1048@example.com,1
CUST100071,Male,56,Gwangju,Silver,9,69000.0,147200.0,4.1,2026-06-20,N,Beauty,2024-09-16,customer71@example.com,1
CUST101022,Male,47,Seoul,Silver,11,75600.0,265400.0,5.0,2026-05-15,N,Home,2021-05-15,customer1022@example.com,0
CUST101277,Female,33,Gyeonggi,Gold,7,129200.0,365500.0,3.2,2026-05-21,N,Beauty,2023-03-27,customer1277@example.com,0
CUST100794,Female,21, Seoul ,VIP,14,203700.0,1167900.0,4.5,2026-05-18,Y,Fashion,2023-06-25,customer794@example.com,1
CUST100564,Female,32,Gwangju,Silver,13,109800.0,602300.0,4.4,2026-06-06,Y,Fashion,2024-04-27,customer564@example.com,1
CUST101447,Male,40,Gwangju,Gold,5,115300.0,217600.0,3.1,2026.05.04,N,Food,2022-05-23,customer1447@example.com,0
CUST101384,Male,20,Seoul,Basic,8,58500.0,55100.0,3.5,2026-05-19,Y,Fashion,2024-12-12,customer1384@example.com,0
CUST101191,Female,43,Gyeonggi,Basic,8,53800.0,222500.0,4.5,2026-06-26,N,Beauty,2024-05-19,customer1191@example.com,0
CUST101040,,58,Busan,Basic,11,88500.0,172800.0,3.8,2026-04-30,N,Sports,2021-06-01,customer1040@example.com,0
CUST100119,Male,38,Seoul,VIP,8,,714100.0,4.0,2026-03-26,N,Electronics,2021-05-18,customer119@example.com,1
CUST101307,Male,31,Gwangju,Basic,14,149400.0,684800.0,4.3,2026-03-22,N,Sports,2022-07-26,customer1307@example.com,0
CUST100632,Female,25,Gyeonggi,Silver,7,67600.0,142600.0,3.5,2026-05-10,Y,Fashion,2022-05-22,customer632@example.com,1
CUST101296,Male,49,Gwangju,Basic,9,49900.0,98800.0,2.8,2026-03-11,N,Food,2021-10-02,customer1296@example.com,0
CUST101352,Female,48,Seoul,Silver,13,83700.0,367900.0,3.5,2026-03-22,N,Home,2024-12-16,customer1352@example.com,0
CUST100994,Female,48,Seoul,VIP,4,191200.0,204800.0,,2026-05-02,Y,Home,2020-09-17,customer994@example.com,0
CUST100351,Female,,Gyeonggi,Gold,11,125900.0,553800.0,,2026-05-20,N,Fashion,2021-07-02,customer351@example.com,0
CUST100845,Female,57,Daejeon,Gold,8,165200.0,304100.0,,2026-05-19,Y,Fashion,2022-08-23,customer845@example.com,0
CUST101279,Male,35,Incheon,Basic,12,99200.0,286800.0,4.7,2026-05-31,Yes,Fashion,2025-06-16,customer1279@example.com,1
CUST101434,Male,21,Daegu,Gold,5,207800.0,204100.0,5.0,2026-04-04,N,Electronics,2023-01-30,customer1434@example.com,1
CUST100177,Male,26,Gyeonggi,Silver,8,61700.0,53600.0,3.9,2026-04-06,Y,Fashion,2023-04-28,customer177@example.com,0
CUST100533,Male,25,Seoul,Basic,6,10600.0,20700.0,4.3,2026-05-25,Y,Home,2024-11-06,customer533@example.com,1
CUST100756,Female,30,Gyeonggi,Silver,13,98100.0,279700.0,3.0,2026-02-21,Y,Food,2024-05-21,customer756@example.com,0
CUST100603,Male,65,Daejeon,Gold,4,72100.0,144400.0,3.7,2026-04-16,Y,Sports,2021-11-11,customer603@example.com,0
CUST100681,Male,43,Gyeonggi,Gold,5,114600.0,295000.0,3.8,2026-03-28,Y,Beauty,2020-07-30,customer681@example.com,0
CUST100944,Female,45,Daejeon, Basic ,9,159300.0,521200.0,4.4,2026-04-02,N,Electronics,2022-08-10,customer944@example.com,1
CUST101208,Male,59,Daegu,VIP,10,191100.0,489100.0,3.2,2026-04-13,N,Beauty,2024-10-30,customer1208@example.com,1
CUST101012,Male,30,Seoul,Basic,4,54200.0,49800.0,3.9,2026-02-09,Y,Electronics,2021-03-03,customer1012@example.com,0
CUST100959,Male,27,Daejeon,Silver,10,117500.0,520700.0,2.7,2026-05-31,N,Electronics,2021-03-23,customer959@example.com,1
CUST100393,Female,38,Seoul,Gold,10,164400.0,341000.0,,2026-04-24,N,Electronics,2025-09-27,customer393@example.com,1
CUST101355,Female,29,Daejeon, Basic ,4,112200.0,99700.0,5.0,2026-03-12,N,Beauty,2021-10-23,customer1355@example.com,0
CUST101101,Male,42,Busan,Silver,13,142700.0,491000.0,4.0,,Y,Sports,2020-11-07,customer1101@example.com,1
CUST101473,Female,40,Incheon,Silver,14,161300.0,845900.0,4.7,2026-03-10,N,Electronics,2023-08-23,customer1473@example.com,1
CUST100700,Male,41,Gwangju,Silver,7,113300.0,336800.0,2.8,2026-03-27,N,Electronics,2023-10-27,customer700@example.com,0
CUST101225,Female,41,Seoul,Basic,8,71300.0,326700.0,2.5,2026-04-05,N,Beauty,2022-01-20,customer1225@example.com,0
CUST100211,Male,30,Daegu,VIP,9,252800.0,1421600.0,,, n ,Electronics,2021-07-19,customer211@example.com,1
CUST100831,Male,39,Daegu,VIP,8,170300.0,161700.0,3.5,,N,Food,2025-12-18,customer831@example.com,0
CUST101211,female,47,Seoul,SILVER,6,102500.0,206800.0,3.6,2026-04-22,Y,Food,2022-01-03,customer1211@example.com,1
CUST100163,Male,46,Incheon,Basic,12,143400.0,631300.0,3.0,2026-04-25,N,Electronics,2022-07-08,customer163@example.com,0
CUST100929,Female,34,,Silver,7,118700.0,347400.0,4.2,2026-05-22,Y,Sports,2022-02-26,customer929@example.com,1
CUST100132,Male,35,Seoul,Basic,6,78000.0,159200.0,4.5,2026-02-11,Y,Food,2021-12-12,customer132@example.com,1
CUST100974,Female,39,Gyeonggi,Silver,5,160200.0,139900.0,4.3,2026-06-17,N,Electronics,2023-07-01,customer974@example.com,0
CUST100636,female,42,Gyeonggi,VIP,9,209300.0,395100.0,2.7,2026-02-16,No,Food,2025-05-27,customer636@example.com,1
CUST101077,Male,38,Gwangju,Silver,6,120000.0,367600.0,3.7,2026-05-27,N,Beauty,2020-07-25,customer1077@example.com,0
CUST100397, MALE ,24,Gwangju,Gold,7,198000.0,168500.0,4.9,2026-06-11,Y,Food,2021-03-28,customer397@example.com,1
CUST101122,F,66,Seoul,Gold,12,160100.0,542000.0,4.3,2026-06-14,N,Beauty,2023-07-31,customer1122@example.com,1
CUST100782,Female,38,Gyeonggi,VIP,13,148100.0,748600.0,4.6,2026-05-31,N,Sports,2023-08-03,customer782@example.com,0
CUST101032,Female,21,Seoul,Gold,6,119300.0,272900.0,4.0,2026-06-18,Y,Beauty,2020-07-13,customer1032@example.com,1
CUST100582,Male,46,Gyeonggi,Basic,12,100800.0,574000.0,4.3,2026-05-10,Y,Fashion,2021-10-10,customer582@example.com,1
CUST101294,Male,36,Daegu,Silver,6,74800.0,167900.0,5.0,2026-05-23,N,,2023-02-02,customer1294@example.com,0
CUST100305,Female,29,Seoul,Basic,5,40900.0,70600.0,4.9,2026-06-02,N,Home,2024-02-07,customer305@example.com,0
CUST100988,Female,47,Busan,Basic,13,5000.0,25100.0,3.2,2026-04-15,N,Sports,2020-11-16,customer988@example.com,0
CUST100107,Male,51,Seoul,Silver,12,96100.0,344300.0,3.9,2026-05-29,Y,Sports,2022-09-14,customer107@example.com,0
CUST100502,Male,28,Daejeon,Silver,9,140500.0,765700.0,3.2,2026-06-04,Y,Food,2020-11-19,customer502@example.com,0
CUST100873,Male,43,Seoul,Silver,12,57800.0,230700.0,3.0,2026-03-27,Y,Home,2024-10-19,customer873@example.com,0
CUST100857,Male,18,Seoul,Silver,7,170000.0,583000.0,3.6,2026-04-12,Y,Electronics,2024-12-28,customer857@example.com,1
CUST101340,Male,,Daejeon,VIP,4,175500.0,399700.0,4.7,2026-06-19,N,Fashion,2020-08-19,customer1340@example.com,0
CUST100910,Male,25,Seoul,Basic,7,96100.0,424900.0,3.6,2026-02-16,Y,Food,2020-12-20,customer910@example.com,0
CUST100458,Male,31,Gyeonggi,VIP,9,145300.0,649100.0,3.8,2025-12-10,N,Food,2021-05-09,customer458@example.com,1
CUST100087,Male,40,Gyeonggi,Basic,7,74800.0,155500.0,2.4,2026-05-22,N,Home,2023-08-25,customer87@example.com,0
CUST100713,Male,42,Seoul, Gold ,10,89200.0,408400.0,3.0,2026-03-28,N,Fashion,2023-12-10,customer713@example.com,0
CUST101170,Male,58,Gyeonggi,Silver,7,71600.0,194800.0,4.6,2025-08-15,N,Food,2021-07-30,customer1170@example.com,0
CUST101413,Female,60,Seoul,Gold,6,,239700.0,2.6,2026-06-01,N,Food,2021-08-13,customer1413@example.com,0
CUST101169,Male,47,Seoul,basic,12,195200.0,1067400.0,3.3,2026-01-20,N,Electronics,2022-09-11,customer1169@example.com,0
CUST101159,Female,34,Incheon,Silver,12,95600.0,635900.0,3.6,2026-02-04,Y,Food,2020-11-27,customer1159@example.com,0
CUST100513,Female,40,Gyeonggi,Silver,9,72500.0,294400.0,2.6,2026-02-14,N,Food,2023-04-27,customer513@example.com,0
CUST100955,Female,32,Gyeonggi,Gold,7,131600.0,242400.0,4.8,2026-04-06,N,Food,2025-04-09,customer955@example.com,0
CUST101224,Female,38,Incheon,VIP,5,200200.0,361700.0,5.0,2026-05-20,N,Beauty,2025-01-13,customer1224@example.com,1
CUST100026,Female,28,Daegu,Basic,16,110200.0,427400.0,2.7,2026-03-05,N,Sports,2024-08-26,customer26@example.com,0
CUST100657,Male,46,Incheon,Gold,10,212900.0,945200.0,3.6,2026-05-11,No,Fashion,2024-11-11,customer657@example.com,1
CUST101028,Female,36,Gyeonggi,VIP,9,231500.0,515000.0,2.5,2026-05-12,N,Sports,2025-02-07,customer1028@example.com,0
CUST100345,Female,60,Gyeonggi,Gold,9,147400.0,633400.0,3.6,2026-02-18,Y,Fashion,2020-09-15,customer345@example.com,0
CUST100909,Female,36,Gyeonggi,silver,10,126600.0,667900.0,4.2,2026-04-02,Y,Fashion,2025-12-22,customer909@example.com,1
CUST100009,Female,33,Gyeonggi,Silver,9,73200.0,395900.0,2.1,2026-01-06,No,Fashion,2021-05-21,customer9@example.com,0
CUST101063,Female,37,Gyeonggi,Basic,5,95600.0,249800.0,3.6,2026-02-16,Y,Home,2022-03-01,customer1063@example.com,0
CUST101177,M,29,Gyeonggi,VIP,7,258700.0,1171100.0,5.0,2026-04-11,N,Electronics,2022-03-06,customer1177@example.com,1
CUST100933,Female,47,Gyeonggi,Basic,8,151200.0,464000.0,2.1,2026-01-17,N,Electronics,2024-06-22,customer933@example.com,0
CUST100185,Other,43,Daejeon,Gold,17,191600.0,801900.0,2.4,2026-04-15,N,Electronics,2020-09-18,customer185@example.com,1
CUST100840,Female,61,Daejeon,Basic,11,65700.0,402500.0,2.6,2026-04-29,N,Fashion,2020-11-28,customer840@example.com,1
CUST100220,Female,33,Daegu,Silver,6,81200.0,170900.0,3.3,2026-03-06,N,Fashion,2025-03-14,customer220@example.com,0
CUST100765,male,38,Seoul,Silver,7,142900.0,467000.0,2.5,2026-05-31,Y,Electronics,2025-08-03,customer765@example.com,1
CUST100817,Male,40,Daejeon,Silver,8,134500.0,123700.0,4.1,2026-04-24,N,Food,2021-12-24,customer817@example.com,0
CUST100839,Female,27세,Seoul,Silver,7,203000.0,601700.0,2.4,2026-04-13,N,Electronics,2024-06-10,customer839@example.com,0
CUST100678,Female,36,Seoul,Gold,9,139600.0,523800.0,4.3,2026-04-22,Yes,Sports,2025-10-15,customer678@example.com,1
CUST101199,,31,Gyeonggi,Basic,10,41500.0,194200.0,5.0,2026-05-23,Y,Fashion,2022-06-21,customer1199@example.com,0
CUST100131,Female,59,Gyeonggi,Basic,9,230700.0,693900.0,3.1,2026-05-21,N,Electronics,2020-11-05,customer131@example.com,1
CUST100668,Female,29,Incheon,Gold,6,192100.0,189500.0,3.6,2026-04-26,Y,Electronics,2021-12-25,customer668@example.com,1
CUST100519,Female,60,Seoul,Silver,7,143600.0,279600.0,4.0,2026-05-14,Y,Home,2022-10-08,customer519@example.com,1
CUST100692,Female,21,Incheon,Basic,9,177300.0,538000.0,3.9,2026-04-03,Y,Electronics,2022-12-22,customer692@example.com,0
CUST101441,Male,37,Daegu,Silver,10,168500.0,739400.0,3.2,2026-05-02,N,Beauty,2023-09-16,customer1441@example.com,1
CUST100476,Male,56,Gwangju,Basic,15,98400.0,386200.0,4.0,2026-03-27,Y,Home,2025-02-16,customer476@example.com,1
CUST100340,Male,43,Daejeon,Basic,9,131800.0,229000.0,2.7,2026-04-14,Y,Electronics,2025-05-13,customer340@example.com,0
CUST100649,Female,36,Incheon,Silver,10,142600.0,773500.0,2.9,2026-06-18,N,Beauty,2023-07-21,customer649@example.com,1
CUST100085,Male,18,Seoul,VIP,11,259100.0,714000.0,2.1,2026-05-27,N,Electronics,2021-11-10,customer85@example.com,1
CUST100041,Female,51,Seoul,Basic,5,15700.0,17700.0,4.1,2026-05-01,Y,Food,2022-11-19,customer41@example.com,1
CUST101173, MALE ,37,Busan,Basic,7,91900.0,403100.0,2.0,2026-01-18,Y,Fashion,2020-11-05,customer1173@example.com,0
CUST100524,Male,32,Daejeon,Basic,8,114000.0,302600.0,3.6,2026-04-03,N,Electronics,2020-10-11,customer524@example.com,0
CUST101383,Female,42,Incheon,Silver,6,198700.0,170400.0,4.1,2026-04-01,Y,Electronics,2022-02-08,customer1383@example.com,0
CUST100302,Female,55세,Gwangju,Silver,11,131000.0,572500.0,3.9,2026.06.15,N,,2022-07-23,customer302@example.com,0
CUST101381,Female,38,Busan,Silver,7,144600.0,518900.0,3.4,2026-03-18,N,Fashion,2021-01-13,customer1381@example.com,1
CUST100356,Female,48,Seoul,Silver,11,101900.0,488000.0,2.9,2026-05-04,N,Beauty,2025-04-06,customer356@example.com,0
CUST101181,Other,50,Gwangju,Basic,9,100600.0,286600.0,3.6,2026-04-10,N,,2023-02-09,customer1181@example.com,1
CUST100560,Male,42,Seoul,Basic,8,215800.0,899700.0,2.9,2026-05-30,Y,Beauty,2023-01-10,customer560@example.com,0
CUST100786,Male,21,Gwangju,Silver,10,82000.0,153300.0,3.0,2026-06-11,N,Fashion,2022-01-26,customer786@example.com,1
CUST100609,Female,45,Seoul,Basic,9,39800.0,88200.0,4.5,2026-06-01,N,FASHION,2022-08-25,customer609@example.com,1
CUST100097,Male,46,Daejeon,Silver,10,79100.0,247600.0,3.9,2026-02-27,N,Fashion,2022-11-06,customer97@example.com,0
CUST101315,Male,61,Gwangju,basic,11,86400.0,420000.0,4.5,2026-05-01,Y,Fashion,2024-05-15,customer1315@example.com,0
CUST100173,Male,44,Gyeonggi,Basic,9,89900.0,409000.0,3.7,2026-04-28,Y,Fashion,2021-06-26,customer173@example.com,0
CUST100799,Male,31,Daejeon,Silver,6,124300.0,422600.0,4.7,2026-06-05,N,Beauty,2023-01-28,customer799@example.com,0
CUST101402,Male,38,Daejeon,Gold,6,128400.0,136200.0,2.9,2026-05-01,Y,Beauty,2022-03-20,customer1402@example.com,0
CUST101129,Female,27,Seoul,Basic, 10 ,49100.0,171300.0,3.0,2026-04-16,N,Fashion,2025-12-22,customer1129@example.com,0
CUST100296,Female,48,Gyeonggi,Silver,5,89100.0,84300.0,3.8,2026-06-14,N,Fashion,2021-07-14,customer296@example.com,0
CUST100212,Female,34,Daejeon,Basic,14,,757800.0,1.9,2026-02-21,Y,Electronics,2022-08-01,customer212@example.com,1
CUST100011,Male,35,Gwangju,basic,7,105600.0,219200.0,3.8,2026-05-17,N,Electronics,2022-03-06,customer11@example.com,0
CUST101332,Other,50,Gyeonggi,SILVER,9,105900.0,362300.0,3.9,2026-03-25, y ,Sports,2023-12-04,customer1332@example.com,0
CUST100682,Female,18,Seoul,Silver,15,99900.0,537300.0,3.1,2026-04-05,N,Fashion,2023-10-13,customer682@example.com,0
CUST100990,Male,30,Seoul,Silver,11,182600.0,561700.0,4.3,2026-02-27,Y,Electronics,2025-08-30,customer990@example.com,1
CUST100921,Male,46,Daejeon,Basic,7,101800.0,298800.0,5.0,2026-05-21,N,Home,2022-10-14,customer921@example.com,1
CUST100335,Female,44,Gyeonggi,Gold,10,234200.0,811500.0,4.6,2025-11-09, y ,Electronics,2021-07-09,customer335@example.com,1
CUST101464,Female,24,Incheon,Silver,10,134200.0,744700.0,3.5,2026-04-14,N,Fashion,2025-02-21,customer1464@example.com,1
CUST100623,Male,57,Gyeonggi,Gold,3,86300.0,81800.0,4.0,2026-04-15,Y,Fashion,2024-07-20,customer623@example.com,1
CUST101327,Other,31,Daejeon,Silver,9,120300.0,358000.0,2.4,2026-05-16,Y,Beauty,2025-08-19,customer1327@example.com,1
CUST101424,,35,Gyeonggi,Gold,7,179700.0,509700.0,4.0,2026-05-11,Y,Sports,2024-10-29,customer1424@example.com,1
CUST100491,Male,40,Seoul,Silver,8,55500.0,186000.0,3.2,2026-05-24,N,Food,2021-10-15,customer491@example.com,0
CUST100568,Female,31,Daegu,Silver,11,269600.0,734700.0,2.7,2026-03-05,Yes,Electronics,2023-11-15,customer568@example.com,0
CUST101082,Female,41,Daejeon,Basic,11,140700.0,415700.0,3.7,2026-04-06,Y,Fashion,2021-07-24,customer1082@example.com,1
CUST100964,Female,44,Gwangju,Basic,13,147600.0,720100.0,2.2,2026-06-26,N,Electronics,2021-06-11,customer964@example.com,1
CUST100470,Female,49,Seoul,Basic,8,94900.0,275000.0,2.9,2026-05-22,N,Electronics,2021-01-12,customer470@example.com,0
CUST101084,Female,43세,Gyeonggi,Gold,8,85700.0,246100.0,3.2,2026-04-18,N,Fashion,2021-06-26,customer1084@example.com,1
CUST100293,Male,44,Gyeonggi,Basic, 10 ,201600.0,387200.0,4.5,2026-06-24,N,Electronics,2025-05-06,customer293@example.com,0
CUST101334,Male,32,Busan,Basic,9,,142300.0,3.7,2026/04/03,Y,Beauty,2024-01-16,customer1334@example.com,1
CUST100074,Male,54,Seoul,Basic,8,112300.0,220000.0,4.1,2026-05-28,Y,Home,2021-02-13,customer74@example.com,1
CUST100784, FEMALE ,37,Seoul,Basic,13,132500.0,583000.0,3.7,2026-05-05,N,Food,2020-07-11,customer784@example.com,1
CUST100005,Male,35,Gyeonggi,Gold,9,,697200.0,3.8,2026-05-15,Y,Electronics,2020-10-26,customer5@example.com,1
CUST101446,Female,41,Daegu,Gold,10,131800.0,363600.0,4.5,2026.03.09,N,Sports,2022-12-07,customer1446@example.com,1
CUST100144,Male,50,Seoul,Basic,7,67300.0,123400.0,3.5,2026-06-16,N,Fashion,2020-07-16,customer144@example.com,1
CUST100105,Male,51,Seoul,Basic,9,150300.0,469800.0,1.4,2026-03-15,Y,Fashion,2020-09-07,customer105@example.com,1
CUST101489,Male,35, Seoul ,Silver,10,94500.0,522200.0,4.0,2026-06-12,Y,Fashion,2025-09-29,customer1489@example.com,1
CUST100170,Other,,Incheon,Silver,12,48700.0,388300.0,2.7,2026-03-16,N,Fashion,2023-05-02,customer170@example.com,0
CUST101055,Female,50,Daegu,Basic,9,85300.0,252800.0,3.5,2026-03-23,Y,Fashion,2025-04-12,customer1055@example.com,1
CUST100604,Female,35,Daegu,Silver,8,159500.0,713700.0,2.4,2026-05-18,N,Beauty,2021-03-08,customer604@example.com,0
CUST100230,Male,31,Incheon,Basic,9,110700.0,506600.0,3.1,2026-06-27,Y,Beauty,2021-06-10,customer230@example.com,1
CUST101062,Male,36,Seoul,Silver,5,168700.0,347400.0,3.0,2026-05-27,Y,Electronics,2024-02-14,customer1062@example.com,0
CUST101331,male,33,Daegu,Gold,7,195100.0,614500.0,2.4,2026-04-02,Y,Fashion,2025-07-02,customer1331@example.com,0
CUST100066,Male,22,Gwangju,Gold,7,,391700.0,4.4,2026-05-17,Y,Fashion,2020-08-18,customer66@example.com,1
CUST101134,Female,28,Gwangju,Gold,4,99200.0,103000.0,3.9,2026-03-17,Y,Food,2025-04-06,customer1134@example.com,0
CUST100295,Male,37,Gyeonggi,Basic,4,33300.0,67900.0,3.6,2026-03-08,Y,Home,2022-05-15,customer295@example.com,1
CUST101312,Female,26,Seoul,Basic,12,129500.0,595500.0,3.3,2026-06-10,N,Food,2023-07-08,customer1312@example.com,0
CUST101031, FEMALE ,47,Seoul,Silver,8,143900.0,145500.0,4.8,2026-05-15,Yes,Electronics,2024-08-12,customer1031@example.com,1
CUST100743,Female,30,Gyeonggi,SILVER,9,80700.0,340500.0,2.8,2026-03-17,Y,Fashion,2021-10-15,customer743@example.com,0
CUST101303,Female,46,Seoul,Basic,10,53700.0,117700.0,2.6,2026-05-24,N,Home,2020-06-29,customer1303@example.com,0
CUST100451,Female,42,Seoul,Basic,10,119800.0,406300.0,3.7,2026-05-17,Y,Electronics,2020-07-23,customer451@example.com,1
CUST100942,Female,43,Daejeon,Basic,7,62500.0,229400.0,4.6,2026-05-18,N,Sports,2024-04-25,customer942@example.com,1
CUST100579,Male,49,,Basic,6,107000.0,100300.0,4.0,2026-04-29,N,Electronics,2022-05-27,customer579@example.com,0
CUST100038,Female,44,Seoul,Silver,10,210300.0,611300.0,5.0,,N,electronics,2023-08-28,customer38@example.com,1
CUST100773,Female,25,Seoul,Basic,8,109200.0,189800.0,3.4,2026-03-19,N,FASHION,2022-12-05,customer773@example.com,0
CUST100716,Male,37,Seoul,Gold,9,185600.0,350400.0,3.6,2026-02-14,Yes,Home,2024-08-11,customer716@example.com,1
CUST101463,Male,18,Daejeon,Basic,8,59800.0,197800.0,2.5,2026-05-13,Y,Fashion,2024-09-24,customer1463@example.com,0
CUST100398,Male,44,Gyeonggi,Gold,8,192900.0,416300.0,4.2,2026-04-26, y ,Beauty,2025-06-11,customer398@example.com,1
CUST100478,Female,40,Seoul,Basic,10,121900.0,215200.0,3.7,2026-05-24,N,Beauty,2024-01-08,customer478@example.com,0
CUST101255,Female,-,Gyeonggi,Basic,3,63700.0,67100.0,3.9,2026-05-06,Y,Home,2021-09-25,customer1255@example.com,0
CUST100095,Male,48,Busan,Silver, 8 ,64700.0,214200.0,5.0,2026-03-05,Y,Sports,2025-07-27,customer95@example.com,0
CUST100634,Other,41,Incheon,VIP,2,136000.0,137400.0,5.0,2026-03-27,Y,Home,2021-08-19,customer634@example.com,1
CUST100407,Female,48,Seoul,Gold,80,143500.0,373200.0,4.0,2025-10-16,N,Electronics,2024-01-10,customer407@example.com,0
CUST101249,Female,43,Gwangju,Silver,7,123400.0,499900.0,4.5,2025/10/20,N,Electronics,2024-10-25,customer1249@example.com,0
CUST101455,Other,38,Seoul,Silver,7,102500.0,93900.0,4.4,2026-05-09,N,Beauty,2022-03-30,customer1455@example.com,1
CUST101371,Male,18,Seoul,Gold,12,194200.0,541800.0,3.1,2026-05-04,Y,Sports,2025-06-06,customer1371@example.com,1
CUST101417,Female,32,Gyeonggi,Gold,11,191600.0,400000.0,3.6,2026-04-26,N,Electronics,2025-03-03,customer1417@example.com,1
CUST101051,Female,32,Busan,Basic,7,98000.0,186200.0,3.5,2026-05-08,N,Electronics,2022-08-28,customer1051@example.com,0
CUST101005,Female,52,Seoul,Silver,7,72300.0,149000.0,3.1,2026-05-13,N,Fashion,2022-05-07,customer1005@example.com,0
CUST100298,Other,57,Gyeonggi,Silver,5,153200.0,308100.0,3.3,2026-05-11,N, Electronics ,2023-04-11,customer298@example.com,0
CUST100139,Female,50,Gwangju,Basic,9,47100.0,216000.0,4.6,2026-03-07,N,Sports,2025-10-02,customer139@example.com,1
CUST101076,Male,34,Seoul,Gold,6,148900.0,256900.0,2.7,2026-04-21,Y,Fashion,2025-01-12,customer1076@example.com,0
