CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade
CUST100800,Female,41.0,Busan,Silver,5.0,97200.0,97800.0,4.2,2025-12-27,Y,sports,2022-04-18,customer800@example.com,0,40대,Low
CUST100023,Female,45.0,Gwangju,Gold,8.0,171300.0,650500.0,4.3,2026-02-08,N,beauty,2025-04-02,customer23@example.com,0,40대,High
CUST101048,Female,63.0,Gyeonggi,VIP,8.0,144600.0,388900.0,3.6,2026-06-01,Y,fashion,2024-07-25,customer1048@example.com,1,60대 이상,Medium
CUST100071,Female,56.0,Gwangju,Silver,9.0,69000.0,147200.0,4.1,2026-06-20,N,beauty,2024-09-16,customer71@example.com,1,50대,Low
CUST101022,Female,47.0,Seoul,Silver,11.0,75600.0,265400.0,5.0,2026-05-15,N,home,2021-05-15,customer1022@example.com,0,40대,Medium
CUST101277,Female,33.0,Gyeonggi,Gold,7.0,129200.0,365500.0,3.2,2026-05-21,N,beauty,2023-03-27,customer1277@example.com,0,30대,Medium
CUST100794,Female,21.0,Seoul,VIP,14.0,203700.0,1075975.0,4.5,2026-05-18,Y,fashion,2023-06-25,customer794@example.com,1,20대 이하,High
CUST100564,Female,32.0,Gwangju,Silver,13.0,109800.0,602300.0,4.4,2026-06-06,Y,fashion,2024-04-27,customer564@example.com,1,30대,High
CUST101447,Female,40.0,Gwangju,Gold,5.0,115300.0,217600.0,3.1,2026-05-04,N,food,2022-05-23,customer1447@example.com,0,40대,Medium
CUST101384,Female,20.0,Seoul,Basic,8.0,58500.0,55100.0,3.5,2026-05-19,Y,fashion,2024-12-12,customer1384@example.com,0,20대 이하,Low
CUST101191,Female,43.0,Gyeonggi,Basic,8.0,53800.0,222500.0,4.5,2026-06-26,N,beauty,2024-05-19,customer1191@example.com,0,40대,Medium
CUST101307,Female,31.0,Gwangju,Basic,14.0,149400.0,684800.0,4.3,2026-03-22,N,sports,2022-07-26,customer1307@example.com,0,30대,High
CUST100632,Female,25.0,Gyeonggi,Silver,7.0,67600.0,142600.0,3.5,2026-05-10,Y,fashion,2022-05-22,customer632@example.com,1,20대 이하,Low
CUST101296,Female,49.0,Gwangju,Basic,9.0,49900.0,98800.0,2.8,2026-03-11,N,food,2021-10-02,customer1296@example.com,0,40대,Low
CUST101352,Female,48.0,Seoul,Silver,13.0,83700.0,367900.0,3.5,2026-03-22,N,home,2024-12-16,customer1352@example.com,0,40대,Medium
CUST101279,Female,35.0,Incheon,Basic,12.0,99200.0,286800.0,4.7,2026-05-31,Y,fashion,2025-06-16,customer1279@example.com,1,30대,Medium
CUST101434,Female,21.0,Daegu,Gold,5.0,207800.0,204100.0,5.0,2026-04-04,N,electronics,2023-01-30,customer1434@example.com,1,20대 이하,Medium
CUST100177,Female,26.0,Gyeonggi,Silver,8.0,61700.0,53600.0,3.9,2026-04-06,Y,fashion,2023-04-28,customer177@example.com,0,20대 이하,Low
CUST100533,Female,25.0,Seoul,Basic,6.0,10600.0,20700.0,4.3,2026-05-25,Y,home,2024-11-06,customer533@example.com,1,20대 이하,Low
CUST100756,Female,30.0,Gyeonggi,Silver,13.0,98100.0,279700.0,3.0,2026-02-21,Y,food,2024-05-21,customer756@example.com,0,30대,Medium
CUST100603,Female,65.0,Daejeon,Gold,4.0,72100.0,144400.0,3.7,2026-04-16,Y,sports,2021-11-11,customer603@example.com,0,60대 이상,Low
CUST100681,Female,43.0,Gyeonggi,Gold,5.0,114600.0,295000.0,3.8,2026-03-28,Y,beauty,2020-07-30,customer681@example.com,0,40대,Medium
CUST100944,Female,45.0,Daejeon,Basic,9.0,159300.0,521200.0,4.4,2026-04-02,N,electronics,2022-08-10,customer944@example.com,1,40대,Medium
CUST101208,Female,59.0,Daegu,VIP,10.0,191100.0,489100.0,3.2,2026-04-13,N,beauty,2024-10-30,customer1208@example.com,1,50대,Medium
CUST101012,Female,30.0,Seoul,Basic,4.0,54200.0,49800.0,3.9,2026-02-09,Y,electronics,2021-03-03,customer1012@example.com,0,30대,Low
CUST100959,Female,27.0,Daejeon,Silver,10.0,117500.0,520700.0,2.7,2026-05-31,N,electronics,2021-03-23,customer959@example.com,1,20대 이하,Medium
CUST101355,Female,29.0,Daejeon,Basic,4.0,112200.0,99700.0,5.0,2026-03-12,N,beauty,2021-10-23,customer1355@example.com,0,20대 이하,Low
CUST101473,Female,40.0,Incheon,Silver,14.0,161300.0,845900.0,4.7,2026-03-10,N,electronics,2023-08-23,customer1473@example.com,1,40대,High
CUST100700,Female,41.0,Gwangju,Silver,7.0,113300.0,336800.0,2.8,2026-03-27,N,electronics,2023-10-27,customer700@example.com,0,40대,Medium
CUST101225,Female,41.0,Seoul,Basic,8.0,71300.0,326700.0,2.5,2026-04-05,N,beauty,2022-01-20,customer1225@example.com,0,40대,Medium
CUST101211,Female,47.0,Seoul,SILVER,6.0,102500.0,206800.0,3.6,2026-04-22,Y,food,2022-01-03,customer1211@example.com,1,40대,Medium
CUST100163,Female,46.0,Incheon,Basic,12.0,143400.0,631300.0,3.0,2026-04-25,N,electronics,2022-07-08,customer163@example.com,0,40대,High
CUST100132,Female,35.0,Seoul,Basic,6.0,78000.0,159200.0,4.5,2026-02-11,Y,food,2021-12-12,customer132@example.com,1,30대,Low
CUST100974,Female,39.0,Gyeonggi,Silver,5.0,160200.0,139900.0,4.3,2026-06-17,N,electronics,2023-07-01,customer974@example.com,0,30대,Low
CUST101077,Female,38.0,Gwangju,Silver,6.0,120000.0,367600.0,3.7,2026-05-27,N,beauty,2020-07-25,customer1077@example.com,0,30대,Medium
CUST100397,Female,24.0,Gwangju,Gold,7.0,198000.0,168500.0,4.9,2026-06-11,Y,food,2021-03-28,customer397@example.com,1,20대 이하,Low
CUST101122,Female,66.0,Seoul,Gold,12.0,160100.0,542000.0,4.3,2026-06-14,N,beauty,2023-07-31,customer1122@example.com,1,60대 이상,Medium
CUST100782,Female,38.0,Gyeonggi,VIP,13.0,148100.0,748600.0,4.6,2026-05-31,N,sports,2023-08-03,customer782@example.com,0,30대,High
CUST101032,Female,21.0,Seoul,Gold,6.0,119300.0,272900.0,4.0,2026-06-18,Y,beauty,2020-07-13,customer1032@example.com,1,20대 이하,Medium
CUST100582,Female,46.0,Gyeonggi,Basic,12.0,100800.0,574000.0,4.3,2026-05-10,Y,fashion,2021-10-10,customer582@example.com,1,40대,High
CUST100305,Female,29.0,Seoul,Basic,5.0,40900.0,70600.0,4.9,2026-06-02,N,home,2024-02-07,customer305@example.com,0,20대 이하,Low
CUST100988,Female,47.0,Busan,Basic,13.0,5000.0,25100.0,3.2,2026-04-15,N,sports,2020-11-16,customer988@example.com,0,40대,Low
CUST100107,Female,51.0,Seoul,Silver,12.0,96100.0,344300.0,3.9,2026-05-29,Y,sports,2022-09-14,customer107@example.com,0,50대,Medium
CUST100502,Female,28.0,Daejeon,Silver,9.0,140500.0,765700.0,3.2,2026-06-04,Y,food,2020-11-19,customer502@example.com,0,20대 이하,High
CUST100873,Female,43.0,Seoul,Silver,12.0,57800.0,230700.0,3.0,2026-03-27,Y,home,2024-10-19,customer873@example.com,0,40대,Medium
CUST100857,Female,18.0,Seoul,Silver,7.0,170000.0,583000.0,3.6,2026-04-12,Y,electronics,2024-12-28,customer857@example.com,1,20대 이하,High
CUST100910,Female,25.0,Seoul,Basic,7.0,96100.0,424900.0,3.6,2026-02-16,Y,food,2020-12-20,customer910@example.com,0,20대 이하,Medium
CUST100458,Female,31.0,Gyeonggi,VIP,9.0,145300.0,649100.0,3.8,2025-12-10,N,food,2021-05-09,customer458@example.com,1,30대,High
CUST100087,Female,40.0,Gyeonggi,Basic,7.0,74800.0,155500.0,2.4,2026-05-22,N,home,2023-08-25,customer87@example.com,0,40대,Low
CUST100713,Female,42.0,Seoul,Gold,10.0,89200.0,408400.0,3.0,2026-03-28,N,fashion,2023-12-10,customer713@example.com,0,40대,Medium
CUST101170,Female,58.0,Gyeonggi,Silver,7.0,71600.0,194800.0,4.6,2025-08-15,N,food,2021-07-30,customer1170@example.com,0,50대,Medium
CUST101169,Female,47.0,Seoul,basic,12.0,195200.0,1067400.0,3.3,2026-01-20,N,electronics,2022-09-11,customer1169@example.com,0,40대,High
CUST101159,Female,34.0,Incheon,Silver,12.0,95600.0,635900.0,3.6,2026-02-04,Y,food,2020-11-27,customer1159@example.com,0,30대,High
CUST100513,Female,40.0,Gyeonggi,Silver,9.0,72500.0,294400.0,2.6,2026-02-14,N,food,2023-04-27,customer513@example.com,0,40대,Medium
CUST100955,Female,32.0,Gyeonggi,Gold,7.0,131600.0,242400.0,4.8,2026-04-06,N,food,2025-04-09,customer955@example.com,0,30대,Medium
CUST101224,Female,38.0,Incheon,VIP,5.0,200200.0,361700.0,5.0,2026-05-20,N,beauty,2025-01-13,customer1224@example.com,1,30대,Medium
CUST100026,Female,28.0,Daegu,Basic,16.0,110200.0,427400.0,2.7,2026-03-05,N,sports,2024-08-26,customer26@example.com,0,20대 이하,Medium
CUST100657,Female,46.0,Incheon,Gold,10.0,212900.0,945200.0,3.6,2026-05-11,N,fashion,2024-11-11,customer657@example.com,1,40대,High
CUST101028,Female,36.0,Gyeonggi,VIP,9.0,231500.0,515000.0,2.5,2026-05-12,N,sports,2025-02-07,customer1028@example.com,0,30대,Medium
CUST100345,Female,60.0,Gyeonggi,Gold,9.0,147400.0,633400.0,3.6,2026-02-18,Y,fashion,2020-09-15,customer345@example.com,0,60대 이상,High
CUST100909,Female,36.0,Gyeonggi,silver,10.0,126600.0,667900.0,4.2,2026-04-02,Y,fashion,2025-12-22,customer909@example.com,1,30대,High
CUST100009,Female,33.0,Gyeonggi,Silver,9.0,73200.0,395900.0,2.1,2026-01-06,N,fashion,2021-05-21,customer9@example.com,0,30대,Medium
CUST101063,Female,37.0,Gyeonggi,Basic,5.0,95600.0,249800.0,3.6,2026-02-16,Y,home,2022-03-01,customer1063@example.com,0,30대,Medium
CUST101177,Female,29.0,Gyeonggi,VIP,7.0,254775.0,1075975.0,5.0,2026-04-11,N,electronics,2022-03-06,customer1177@example.com,1,20대 이하,High
CUST100933,Female,47.0,Gyeonggi,Basic,8.0,151200.0,464000.0,2.1,2026-01-17,N,electronics,2024-06-22,customer933@example.com,0,40대,Medium
CUST100185,Female,43.0,Daejeon,Gold,17.0,191600.0,801900.0,2.4,2026-04-15,N,electronics,2020-09-18,customer185@example.com,1,40대,High
CUST100840,Female,61.0,Daejeon,Basic,11.0,65700.0,402500.0,2.6,2026-04-29,N,fashion,2020-11-28,customer840@example.com,1,60대 이상,Medium
CUST100220,Female,33.0,Daegu,Silver,6.0,81200.0,170900.0,3.3,2026-03-06,N,fashion,2025-03-14,customer220@example.com,0,30대,Low
CUST100765,Male,38.0,Seoul,Silver,7.0,142900.0,467000.0,2.5,2026-05-31,Y,electronics,2025-08-03,customer765@example.com,1,30대,Medium
CUST100817,Female,40.0,Daejeon,Silver,8.0,134500.0,123700.0,4.1,2026-04-24,N,food,2021-12-24,customer817@example.com,0,40대,Low
CUST100839,Female,27.0,Seoul,Silver,7.0,203000.0,601700.0,2.4,2026-04-13,N,electronics,2024-06-10,customer839@example.com,0,20대 이하,High
CUST100678,Female,36.0,Seoul,Gold,9.0,139600.0,523800.0,4.3,2026-04-22,Y,sports,2025-10-15,customer678@example.com,1,30대,Medium
CUST100131,Female,59.0,Gyeonggi,Basic,9.0,230700.0,693900.0,3.1,2026-05-21,N,electronics,2020-11-05,customer131@example.com,1,50대,High
CUST100668,Female,29.0,Incheon,Gold,6.0,192100.0,189500.0,3.6,2026-04-26,Y,electronics,2021-12-25,customer668@example.com,1,20대 이하,Medium
CUST100519,Female,60.0,Seoul,Silver,7.0,143600.0,279600.0,4.0,2026-05-14,Y,home,2022-10-08,customer519@example.com,1,60대 이상,Medium
CUST100692,Female,21.0,Incheon,Basic,9.0,177300.0,538000.0,3.9,2026-04-03,Y,electronics,2022-12-22,customer692@example.com,0,20대 이하,Medium
CUST101441,Female,37.0,Daegu,Silver,10.0,168500.0,739400.0,3.2,2026-05-02,N,beauty,2023-09-16,customer1441@example.com,1,30대,High
CUST100476,Female,56.0,Gwangju,Basic,15.0,98400.0,386200.0,4.0,2026-03-27,Y,home,2025-02-16,customer476@example.com,1,50대,Medium
CUST100340,Female,43.0,Daejeon,Basic,9.0,131800.0,229000.0,2.7,2026-04-14,Y,electronics,2025-05-13,customer340@example.com,0,40대,Medium
CUST100649,Female,36.0,Incheon,Silver,10.0,142600.0,773500.0,2.9,2026-06-18,N,beauty,2023-07-21,customer649@example.com,1,30대,High
CUST100085,Female,18.0,Seoul,VIP,11.0,254775.0,714000.0,2.1,2026-05-27,N,electronics,2021-11-10,customer85@example.com,1,20대 이하,High
CUST100041,Female,51.0,Seoul,Basic,5.0,15700.0,17700.0,4.1,2026-05-01,Y,food,2022-11-19,customer41@example.com,1,50대,Low
CUST101173,Female,37.0,Busan,Basic,7.0,91900.0,403100.0,2.0,2026-01-18,Y,fashion,2020-11-05,customer1173@example.com,0,30대,Medium
CUST100524,Female,32.0,Daejeon,Basic,8.0,114000.0,302600.0,3.6,2026-04-03,N,electronics,2020-10-11,customer524@example.com,0,30대,Medium
CUST101383,Female,42.0,Incheon,Silver,6.0,198700.0,170400.0,4.1,2026-04-01,Y,electronics,2022-02-08,customer1383@example.com,0,40대,Low
CUST101381,Female,38.0,Busan,Silver,7.0,144600.0,518900.0,3.4,2026-03-18,N,fashion,2021-01-13,customer1381@example.com,1,30대,Medium
CUST100356,Female,48.0,Seoul,Silver,11.0,101900.0,488000.0,2.9,2026-05-04,N,beauty,2025-04-06,customer356@example.com,0,40대,Medium
CUST100560,Female,42.0,Seoul,Basic,8.0,215800.0,899700.0,2.9,2026-05-30,Y,beauty,2023-01-10,customer560@example.com,0,40대,High
CUST100786,Female,21.0,Gwangju,Silver,10.0,82000.0,153300.0,3.0,2026-06-11,N,fashion,2022-01-26,customer786@example.com,1,20대 이하,Low
CUST100609,Female,45.0,Seoul,Basic,9.0,39800.0,88200.0,4.5,2026-06-01,N,fashion,2022-08-25,customer609@example.com,1,40대,Low
CUST100097,Female,46.0,Daejeon,Silver,10.0,79100.0,247600.0,3.9,2026-02-27,N,fashion,2022-11-06,customer97@example.com,0,40대,Medium
CUST101315,Female,61.0,Gwangju,basic,11.0,86400.0,420000.0,4.5,2026-05-01,Y,fashion,2024-05-15,customer1315@example.com,0,60대 이상,Medium
CUST100173,Female,44.0,Gyeonggi,Basic,9.0,89900.0,409000.0,3.7,2026-04-28,Y,fashion,2021-06-26,customer173@example.com,0,40대,Medium
CUST100799,Female,31.0,Daejeon,Silver,6.0,124300.0,422600.0,4.7,2026-06-05,N,beauty,2023-01-28,customer799@example.com,0,30대,Medium
CUST101402,Female,38.0,Daejeon,Gold,6.0,128400.0,136200.0,2.9,2026-05-01,Y,beauty,2022-03-20,customer1402@example.com,0,30대,Low
CUST101129,Female,27.0,Seoul,Basic,10.0,49100.0,171300.0,3.0,2026-04-16,N,fashion,2025-12-22,customer1129@example.com,0,20대 이하,Low
CUST100296,Female,48.0,Gyeonggi,Silver,5.0,89100.0,84300.0,3.8,2026-06-14,N,fashion,2021-07-14,customer296@example.com,0,40대,Low
CUST100011,Female,35.0,Gwangju,basic,7.0,105600.0,219200.0,3.8,2026-05-17,N,electronics,2022-03-06,customer11@example.com,0,30대,Medium
CUST101332,Female,50.0,Gyeonggi,SILVER,9.0,105900.0,362300.0,3.9,2026-03-25,Y,sports,2023-12-04,customer1332@example.com,0,50대,Medium
CUST100682,Female,18.0,Seoul,Silver,15.0,99900.0,537300.0,3.1,2026-04-05,N,fashion,2023-10-13,customer682@example.com,0,20대 이하,Medium
CUST100990,Female,30.0,Seoul,Silver,11.0,182600.0,561700.0,4.3,2026-02-27,Y,electronics,2025-08-30,customer990@example.com,1,30대,High
CUST100921,Female,46.0,Daejeon,Basic,7.0,101800.0,298800.0,5.0,2026-05-21,N,home,2022-10-14,customer921@example.com,1,40대,Medium
CUST100335,Female,44.0,Gyeonggi,Gold,10.0,234200.0,811500.0,4.6,2025-11-09,Y,electronics,2021-07-09,customer335@example.com,1,40대,High
CUST101464,Female,24.0,Incheon,Silver,10.0,134200.0,744700.0,3.5,2026-04-14,N,fashion,2025-02-21,customer1464@example.com,1,20대 이하,High
CUST100623,Female,57.0,Gyeonggi,Gold,3.0,86300.0,81800.0,4.0,2026-04-15,Y,fashion,2024-07-20,customer623@example.com,1,50대,Low
CUST101327,Female,31.0,Daejeon,Silver,9.0,120300.0,358000.0,2.4,2026-05-16,Y,beauty,2025-08-19,customer1327@example.com,1,30대,Medium
CUST100491,Female,40.0,Seoul,Silver,8.0,55500.0,186000.0,3.2,2026-05-24,N,food,2021-10-15,customer491@example.com,0,40대,Low
CUST100568,Female,31.0,Daegu,Silver,11.0,254775.0,734700.0,2.7,2026-03-05,Y,electronics,2023-11-15,customer568@example.com,0,30대,High
CUST101082,Female,41.0,Daejeon,Basic,11.0,140700.0,415700.0,3.7,2026-04-06,Y,fashion,2021-07-24,customer1082@example.com,1,40대,Medium
CUST100964,Female,44.0,Gwangju,Basic,13.0,147600.0,720100.0,2.2,2026-06-26,N,electronics,2021-06-11,customer964@example.com,1,40대,High
CUST100470,Female,49.0,Seoul,Basic,8.0,94900.0,275000.0,2.9,2026-05-22,N,electronics,2021-01-12,customer470@example.com,0,40대,Medium
CUST101084,Female,43.0,Gyeonggi,Gold,8.0,85700.0,246100.0,3.2,2026-04-18,N,fashion,2021-06-26,customer1084@example.com,1,40대,Medium
CUST100293,Female,44.0,Gyeonggi,Basic,10.0,201600.0,387200.0,4.5,2026-06-24,N,electronics,2025-05-06,customer293@example.com,0,40대,Medium
CUST100074,Female,54.0,Seoul,Basic,8.0,112300.0,220000.0,4.1,2026-05-28,Y,home,2021-02-13,customer74@example.com,1,50대,Medium
CUST100784,Female,37.0,Seoul,Basic,13.0,132500.0,583000.0,3.7,2026-05-05,N,food,2020-07-11,customer784@example.com,1,30대,High
CUST101446,Female,41.0,Daegu,Gold,10.0,131800.0,363600.0,4.5,2026-03-09,N,sports,2022-12-07,customer1446@example.com,1,40대,Medium
CUST100144,Female,50.0,Seoul,Basic,7.0,67300.0,123400.0,3.5,2026-06-16,N,fashion,2020-07-16,customer144@example.com,1,50대,Low
CUST100105,Female,51.0,Seoul,Basic,9.0,150300.0,469800.0,1.4,2026-03-15,Y,fashion,2020-09-07,customer105@example.com,1,50대,Medium
CUST101489,Female,35.0,Seoul,Silver,10.0,94500.0,522200.0,4.0,2026-06-12,Y,fashion,2025-09-29,customer1489@example.com,1,30대,Medium
CUST101055,Female,50.0,Daegu,Basic,9.0,85300.0,252800.0,3.5,2026-03-23,Y,fashion,2025-04-12,customer1055@example.com,1,50대,Medium
CUST100604,Female,35.0,Daegu,Silver,8.0,159500.0,713700.0,2.4,2026-05-18,N,beauty,2021-03-08,customer604@example.com,0,30대,High
CUST100230,Female,31.0,Incheon,Basic,9.0,110700.0,506600.0,3.1,2026-06-27,Y,beauty,2021-06-10,customer230@example.com,1,30대,Medium
CUST101062,Female,36.0,Seoul,Silver,5.0,168700.0,347400.0,3.0,2026-05-27,Y,electronics,2024-02-14,customer1062@example.com,0,30대,Medium
CUST101331,Male,33.0,Daegu,Gold,7.0,195100.0,614500.0,2.4,2026-04-02,Y,fashion,2025-07-02,customer1331@example.com,0,30대,High
CUST101134,Female,28.0,Gwangju,Gold,4.0,99200.0,103000.0,3.9,2026-03-17,Y,food,2025-04-06,customer1134@example.com,0,20대 이하,Low
CUST100295,Female,37.0,Gyeonggi,Basic,4.0,33300.0,67900.0,3.6,2026-03-08,Y,home,2022-05-15,customer295@example.com,1,30대,Low
CUST101312,Female,26.0,Seoul,Basic,12.0,129500.0,595500.0,3.3,2026-06-10,N,food,2023-07-08,customer1312@example.com,0,20대 이하,High
CUST101031,Female,47.0,Seoul,Silver,8.0,143900.0,145500.0,4.8,2026-05-15,Y,electronics,2024-08-12,customer1031@example.com,1,40대,Low
CUST100743,Female,30.0,Gyeonggi,SILVER,9.0,80700.0,340500.0,2.8,2026-03-17,Y,fashion,2021-10-15,customer743@example.com,0,30대,Medium
CUST100451,Female,42.0,Seoul,Basic,10.0,119800.0,406300.0,3.7,2026-05-17,Y,electronics,2020-07-23,customer451@example.com,1,40대,Medium
CUST100942,Female,43.0,Daejeon,Basic,7.0,62500.0,229400.0,4.6,2026-05-18,N,sports,2024-04-25,customer942@example.com,1,40대,Medium
CUST100773,Female,25.0,Seoul,Basic,8.0,109200.0,189800.0,3.4,2026-03-19,N,fashion,2022-12-05,customer773@example.com,0,20대 이하,Medium
CUST100716,Female,37.0,Seoul,Gold,9.0,185600.0,350400.0,3.6,2026-02-14,Y,home,2024-08-11,customer716@example.com,1,30대,Medium
CUST101463,Female,18.0,Daejeon,Basic,8.0,59800.0,197800.0,2.5,2026-05-13,Y,fashion,2024-09-24,customer1463@example.com,0,20대 이하,Medium
CUST100398,Female,44.0,Gyeonggi,Gold,8.0,192900.0,416300.0,4.2,2026-04-26,Y,beauty,2025-06-11,customer398@example.com,1,40대,Medium
CUST100478,Female,40.0,Seoul,Basic,10.0,121900.0,215200.0,3.7,2026-05-24,N,beauty,2024-01-08,customer478@example.com,0,40대,Medium
CUST101255,Female,39.0,Gyeonggi,Basic,3.0,63700.0,67100.0,3.9,2026-05-06,Y,home,2021-09-25,customer1255@example.com,0,30대,Low
CUST100095,Female,48.0,Busan,Silver,8.0,64700.0,214200.0,5.0,2026-03-05,Y,sports,2025-07-27,customer95@example.com,0,40대,Medium
CUST100634,Female,41.0,Incheon,VIP,2.0,136000.0,137400.0,5.0,2026-03-27,Y,home,2021-08-19,customer634@example.com,1,40대,Low
CUST100407,Female,48.0,Seoul,Gold,17.0,143500.0,373200.0,4.0,2025-10-16,N,electronics,2024-01-10,customer407@example.com,0,40대,Medium
CUST101249,Female,43.0,Gwangju,Silver,7.0,123400.0,499900.0,4.5,2025-10-20,N,electronics,2024-10-25,customer1249@example.com,0,40대,Medium
CUST101455,Female,38.0,Seoul,Silver,7.0,102500.0,93900.0,4.4,2026-05-09,N,beauty,2022-03-30,customer1455@example.com,1,30대,Low
CUST101371,Female,18.0,Seoul,Gold,12.0,194200.0,541800.0,3.1,2026-05-04,Y,sports,2025-06-06,customer1371@example.com,1,20대 이하,Medium
CUST101417,Female,32.0,Gyeonggi,Gold,11.0,191600.0,400000.0,3.6,2026-04-26,N,electronics,2025-03-03,customer1417@example.com,1,30대,Medium
CUST101051,Female,32.0,Busan,Basic,7.0,98000.0,186200.0,3.5,2026-05-08,N,electronics,2022-08-28,customer1051@example.com,0,30대,Low
CUST101005,Female,52.0,Seoul,Silver,7.0,72300.0,149000.0,3.1,2026-05-13,N,fashion,2022-05-07,customer1005@example.com,0,50대,Low
CUST100298,Female,57.0,Gyeonggi,Silver,5.0,153200.0,308100.0,3.3,2026-05-11,N,electronics,2023-04-11,customer298@example.com,0,50대,Medium
CUST100139,Female,50.0,Gwangju,Basic,9.0,47100.0,216000.0,4.6,2026-03-07,N,sports,2025-10-02,customer139@example.com,1,50대,Medium
CUST101076,Female,34.0,Seoul,Gold,6.0,148900.0,256900.0,2.7,2026-04-21,Y,fashion,2025-01-12,customer1076@example.com,0,30대,Medium
CUST101003,Female,51.0,Gwangju,Basic,12.0,100900.0,411100.0,3.7,2026-04-28,N,home,2023-12-31,customer1003@example.com,0,50대,Medium
CUST100861,Female,38.0,Gyeonggi,Basic,12.0,127900.0,839100.0,4.8,2026-02-25,N,beauty,2024-05-23,customer861@example.com,0,30대,High
CUST101465,Female,38.0,Daejeon,Gold,11.0,240700.0,637400.0,3.7,2026-05-18,Y,electronics,2022-12-03,customer1465@example.com,1,30대,High
CUST101482,Female,18.0,Gwangju,Gold,9.0,150900.0,308900.0,3.6,2026-02-13,Y,fashion,2023-07-04,customer1482@example.com,1,20대 이하,Medium
CUST100181,Female,29.0,Gyeonggi,VIP,9.0,168200.0,192100.0,2.9,2026-04-30,Y,home,2022-05-08,customer181@example.com,1,20대 이하,Medium
CUST100075,Female,28.0,Incheon,Basic,11.0,213000.0,1075975.0,3.5,2026-06-17,N,electronics,2025-08-19,customer75@example.com,1,20대 이하,High
CUST100969,Female,52.0,Seoul,Basic,7.0,50700.0,109500.0,3.4,2026-04-30,N,beauty,2022-07-07,customer969@example.com,1,50대,Low
CUST101236,Female,29.0,Gyeonggi,Basic,7.0,85600.0,97400.0,3.8,2026-05-02,N,beauty,2023-06-19,customer1236@example.com,1,20대 이하,Low
CUST100787,Female,40.0,Gyeonggi,Basic,15.0,134100.0,635400.0,3.1,2026-05-31,N,sports,2024-12-25,customer787@example.com,0,40대,High
CUST100736,Female,48.0,Daejeon,VIP,8.0,200700.0,443800.0,3.0,2026-01-18,Y,food,2022-05-19,customer736@example.com,0,40대,Medium
CUST101183,Female,29.0,Seoul,Basic,11.0,78000.0,259800.0,3.8,2026-04-29,Y,home,2023-06-01,customer1183@example.com,1,20대 이하,Medium
CUST100704,Female,42.0,Seoul,VIP,9.0,217000.0,911500.0,4.5,2026-05-09,N,beauty,2024-08-21,customer704@example.com,1,40대,High
CUST101058,Female,36.0,Gyeonggi,Basic,8.0,126000.0,288300.0,4.8,2026-04-30,N,home,2021-10-11,customer1058@example.com,1,30대,Medium
CUST101305,Female,40.0,Seoul,Gold,5.0,123100.0,260100.0,4.8,2026-04-16,Y,fashion,2025-07-18,customer1305@example.com,0,40대,Medium
CUST100317,Female,58.0,Seoul,Gold,13.0,116200.0,233500.0,3.2,2026-04-23,N,food,2022-05-14,customer317@example.com,0,50대,Medium
CUST100616,Female,69.5,Seoul,VIP,8.0,174500.0,561700.0,3.5,2026-05-06,N,home,2025-04-01,customer616@example.com,1,60대 이상,High
CUST100035,Female,27.0,Seoul,Silver,11.0,232200.0,593000.0,3.7,2026-04-16,N,electronics,2024-07-05,customer35@example.com,1,20대 이하,High
CUST101024,Female,47.0,Incheon,Basic,11.0,184700.0,673900.0,3.1,2026-05-25,N,electronics,2022-10-23,customer1024@example.com,1,40대,High
CUST101228,Female,33.0,Gyeonggi,Gold,12.0,132700.0,346800.0,3.3,2026-06-01,Y,sports,2023-12-27,customer1228@example.com,1,30대,Medium
CUST100366,Female,55.0,Daejeon,VIP,15.0,252100.0,1075975.0,2.9,2026-04-01,N,beauty,2021-03-23,customer366@example.com,1,50대,High
CUST101248,Male,48.0,Gyeonggi,Silver,8.0,46100.0,163100.0,2.8,2026-04-06,Y,fashion,2023-08-19,customer1248@example.com,0,40대,Low
CUST100606,Female,29.0,Gwangju,Basic,13.0,51100.0,113000.0,2.9,2026-06-08,N,sports,2021-06-12,customer606@example.com,0,20대 이하,Low
CUST100779,Female,37.0,Daejeon,Basic,15.0,75800.0,331800.0,3.5,2026-06-26,Y,beauty,2021-01-29,customer779@example.com,1,30대,Medium
CUST101442,Female,41.0,Seoul,Gold,7.0,189200.0,360100.0,4.6,2026-05-11,Y,sports,2021-06-04,customer1442@example.com,1,40대,Medium
CUST100648,Female,34.0,Daegu,Basic,9.0,87100.0,170600.0,2.8,2026-04-20,N,electronics,2025-10-28,customer648@example.com,1,30대,Low
CUST100523,Female,18.0,Gyeonggi,Basic,7.0,125900.0,423900.0,4.4,2026-04-01,N,beauty,2024-09-18,customer523@example.com,0,20대 이하,Medium
CUST101406,Female,44.0,Gyeonggi,Basic,9.0,60500.0,125800.0,4.4,2026-05-27,N,fashion,2025-02-24,customer1406@example.com,0,40대,Low
CUST100370,Female,23.0,Busan,Basic,6.0,151500.0,403300.0,3.8,2026-05-14,N,electronics,2022-01-21,customer370@example.com,1,20대 이하,Medium
